8.350214074181325774e-01,8.000238796518331919e-01,4.999355424818091032e-01,5.001334212437814619e-01,4.999986443488722565e-01,4.999365686804297382e-01,4.999357739016132007e-01
8.332890824612620984e-01,2.998972987932412293e-01,4.999488850166096121e-01,5.001363765557506058e-01,4.999976262221352274e-01,4.999447005305826530e-01,4.999378275399610216e-01
8.332488330871389293e-01,7.002757689564815813e-01,4.999344640574749921e-01,5.001356701375678782e-01,5.000164108467235469e-01,4.999451004959854505e-01,4.999389607852534612e-01
8.332005217227698157e-01,3.989625831039761983e-01,4.999486117801331120e-01,5.001369601443980129e-01,4.999978072720711042e-01,4.999488035875936931e-01,4.999382209752324391e-01
6.667423873882095675e-01,8.744556208374990591e-01,4.999532756075730777e-01,5.001343382925191872e-01,4.999981248951392843e-01,4.999504871303387943e-01,4.999412718847413561e-01
8.348720341078180729e-02,1.000000000000000000e+00,4.999549830038341747e-01,5.001345452239134293e-01,5.000048475544424109e-01,4.999490979006178670e-01,4.999395556234863536e-01
4.167177823859545827e-01,1.000000000000000000e+00,4.999484564323052327e-01,5.001344875880587848e-01,4.999985817732102711e-01,4.999497598814890975e-01,4.999393223494802418e-01
8.332488330871389293e-01,5.003739222928615948e-01,4.999357140290882073e-01,5.001372366285354865e-01,5.000164108467235469e-01,4.999449017038831156e-01,4.999346246494024704e-01
7.492583824601711795e-01,7.772984315764854824e-01,4.999525217400838661e-01,5.001385348481092175e-01,5.000046620078266724e-01,4.999496217019410160e-01,4.999392411165211603e-01
6.666854549518999029e-01,2.500780567641904262e-01,4.999538909148025234e-01,5.001366875860052685e-01,5.000036195459340860e-01,4.999497395098711494e-01,4.999393120371931065e-01
6.666596946385114908e-01,6.248800262980693798e-01,4.999560119788721280e-01,5.001546775939883505e-01,5.000049066359013583e-01,4.999442417897921875e-01,4.999388743880642250e-01
3.329347038364649514e-01,7.483480553112148437e-01,4.999609001913234985e-01,5.001396117372958194e-01,4.999995101153997257e-01,4.999496776673693632e-01,4.999373907407725359e-01
1.669498929390081376e-01,0.000000000000000000e+00,4.999492145247187991e-01,5.001359262648236159e-01,5.000045954786609403e-01,4.999499795551142212e-01,4.999404281701293473e-01
5.000966692519566159e-01,1.000000000000000000e+00,4.999546280711121837e-01,5.001346305469769327e-01,5.000035285984423261e-01,4.999443284482036898e-01,4.999413156014356208e-01
8.348720341078182117e-02,0.000000000000000000e+00,4.999542822575985257e-01,5.001359629802339946e-01,5.000035603553133479e-01,4.999486153067447813e-01,4.999415293905689062e-01
4.171903698760441315e-01,4.001317081752592264e-01,4.999528772424043366e-01,5.001335493506882113e-01,5.000007735853866375e-01,4.999495133271450453e-01,4.999391140214717866e-01
5.835405427866119377e-01,7.151378924380917823e-01,4.999553026573309578e-01,5.001364993828713024e-01,4.999988931635487854e-01,4.999497072595648350e-01,4.999400487183585096e-01
3.328980374634127881e-01,0.000000000000000000e+00,4.999442808500073054e-01,5.001356040594492347e-01,5.000097892099777397e-01,4.999501490184327102e-01,4.999403412054153062e-01
7.505578139739380594e-01,6.668034103799415080e-01,4.999492192186651418e-01,5.001308015501982895e-01,5.000008376158331380e-01,4.999433979465703892e-01,4.999391720943795470e-01
9.168468610833380161e-01,8.189622568819345805e-01,4.999509523713167591e-01,5.001361271314631596e-01,5.000047191449545902e-01,4.999495863416082986e-01,4.999388391767529138e-01
9.166295088705352923e-01,3.639594510772258262e-01,4.999438755547145896e-01,5.001371377921327577e-01,5.000003583091640058e-01,4.999495978071641367e-01,4.999388543703522370e-01
3.330379198485522441e-01,5.005943834338588694e-01,4.999443756107862513e-01,5.001371851726166273e-01,4.999990195378103963e-01,4.999490646145618999e-01,4.999406340089234124e-01
7.505770072444902796e-01,1.116511668299933480e-01,4.999281964555393754e-01,5.001321787679846587e-01,5.000150210597462674e-01,4.999505432272242644e-01,4.999393216821477748e-01
1.000000000000000000e+00,6.668034103799415080e-01,4.999492733012347867e-01,5.001309044172617124e-01,5.000046043385479866e-01,4.999495080288304805e-01,4.999391713558394845e-01
1.000000000000000000e+00,1.000000000000000000e+00,4.999592449126979421e-01,5.001358338075100329e-01,5.000028239287321874e-01,4.999488209123080229e-01,4.999400402658747411e-01
3.342109983942483931e-01,2.492409915072334448e-01,4.999608632530031516e-01,5.001329723934940796e-01,4.999995443942075735e-01,4.999496793334700095e-01,4.999373210390046229e-01
1.000000000000000000e+00,3.330789213234227053e-01,4.999495914543354291e-01,5.001381034282851301e-01,5.000102172670705114e-01,4.999492638650642196e-01,4.999396317032898107e-01
8.336087673275041077e-01,6.000968751106138255e-01,4.999538666107254392e-01,5.001616624964998481e-01,5.000153811190486408e-01,4.999494369842447106e-01,4.999373737711964027e-01
9.166520477718911319e-01,6.363029699272375606e-01,4.999440219429965859e-01,5.001332494696167918e-01,5.000049157545854994e-01,4.999510433727021308e-01,4.999406405750430604e-01
